Name,Beer_ID,ABV,IBU,Brewery_id,Style,Ounces,Brew_ID,City,State
Hop A Potamus Double Dark Rye Pale Ale,672,0.09,99,366,Rye Beer,16,366,Davenport,IA
Farmer Brown Ale,655,0.07,22,366,American Brown Ale,16,366,Davenport,IA
Big Cock IPA,540,0.07,70,366,American IPA,16,366,Davenport,IA
Oktoberfest,539,0.059,25,366,Märzen / Oktoberfest,16,366,Davenport,IA
40th Annual Bix Street Fest Copper Ale (Current),517,0.048,25,366,American Amber / Red Ale,16,366,Davenport,IA
Redband Stout,371,0.06,36,366,American Stout,16,366,Davenport,IA
483 Pale Ale (2010),190,0.053,48,366,American Pale Ale (APA),16,366,Davenport,IA
Roller Dam Red Ale (2010),189,0.054,30,366,Irish Red Ale,16,366,Davenport,IA
Mustang Sixty-Six,1598,0.05,NA,367,American Amber / Red Lager,12,367,Mustang,OK
Mustang '33,862,0.04,NA,367,American Pale Lager,12,367,Mustang,OK
Session '33 (2011),699,0.04,NA,367,American Pale Lager,12,367,Mustang,OK
Mustang Golden Ale,421,0.053,10,367,American Blonde Ale,12,367,Mustang,OK
Washita Wheat,420,0.053,14,367,American Pale Wheat Ale,12,367,Mustang,OK
Maylani's Coconut Stout,1594,0.053,35,368,American Stout,16,368,Kent,WA
Oatmeal PSA,1162,0.05,35,368,American Pale Ale (APA),16,368,Kent,WA
Pre Flight Pilsner,1137,0.052,33,368,American Pilsner,16,368,Kent,WA
He Said Baltic-Style Porter,1593,0.082,NA,369,Baltic Porter,12,369,San Francisco,CA
He Said Belgian-Style Tripel,1592,0.082,NA,369,Tripel,12,369,San Francisco,CA
Lower De Boom,1036,0.099,92,369,American Barleywine,8.4,369,San Francisco,CA
Fireside Chat,1024,0.079,45,369,Winter Warmer,12,369,San Francisco,CA
Marooned On Hog Island,976,0.079,NA,369,American Stout,12,369,San Francisco,CA
Bitter American,876,0.044,42,369,American Pale Ale (APA),12,369,San Francisco,CA
Hell or High Watermelon Wheat (2009),802,0.049,17,369,Fruit / Vegetable Beer,12,369,San Francisco,CA
Hell or High Watermelon Wheat (2009),801,0.049,17,369,Fruit / Vegetable Beer,12,369,San Francisco,CA
21st Amendment Watermelon Wheat Beer (2006),800,0.049,17,369,Fruit / Vegetable Beer,12,369,San Francisco,CA
21st Amendment IPA (2006),799,0.07,70,369,American IPA,12,369,San Francisco,CA
Brew Free! or Die IPA (2008),797,0.07,70,369,American IPA,12,369,San Francisco,CA
Brew Free! or Die IPA (2009),796,0.07,70,369,American IPA,12,369,San Francisco,CA
Special Edition: Allies Win The War!,531,0.085,52,369,English Strong Ale,12,369,San Francisco,CA
Hop Crisis,432,0.097,94,369,American Double / Imperial IPA,12,369,San Francisco,CA
Bitter American (2011),353,0.044,42,369,American Pale Ale (APA),12,369,San Francisco,CA
Fireside Chat (2010),321,0.079,45,369,Winter Warmer,12,369,San Francisco,CA
Back in Black,173,0.068,65,369,American Black Ale,12,369,San Francisco,CA
Monk's Blood,11,0.083,35,369,Belgian Dark Ale,12,369,San Francisco,CA
Brew Free! or Die IPA,10,0.07,65,369,American IPA,12,369,San Francisco,CA
Hell or High Watermelon Wheat,9,0.049,17,369,Fruit / Vegetable Beer,12,369,San Francisco,CA
Pumpkin Patch Ale,1590,0.05,NA,370,Pumpkin Ale,16,370,Buena Vista,CO
Crank Yanker IPA,1382,0.078,74,370,American IPA,16,370,Buena Vista,CO
River Runners Pale Ale,1110,0.06,NA,370,American Pale Ale (APA),16,370,Buena Vista,CO
Pumpkin Patch Ale (2012),1014,0.05,NA,370,Pumpkin Ale,16,370,Buena Vista,CO
Mountain Fairy Raspberry Wheat,911,0.055,NA,370,Fruit / Vegetable Beer,16,370,Buena Vista,CO
Boater Beer,680,0.045,NA,370,German Pilsener,16,370,Buena Vista,CO
Crank Yanker IPA (2011),395,0.078,74,370,American IPA,16,370,Buena Vista,CO
PONTO S.I.P.A.,1589,0.045,NA,371,American IPA,16,371,Carlsbad,CA
Chronic Ale,1457,0.049,NA,371,American Amber / Red Ale,16,371,Carlsbad,CA
Swami's India Pale Ale,1191,0.068,NA,371,American IPA,16,371,Carlsbad,CA
Sly Fox Christmas Ale 2013,1588,0.055,16,372,Winter Warmer,12,372,Pottstown,PA
Grisette,1363,0.056,25,372,Grisette,12,372,Pottstown,PA
360° India Pale Ale,1211,0.062,NA,372,American IPA,12,372,Pottstown,PA
Helles Golden Lager,1123,0.049,18,372,Munich Helles Lager,12,372,Pottstown,PA
Sly Fox Christmas Ale 2012 (2012),926,0.055,16,372,Winter Warmer,12,372,Pottstown,PA
Odyssey Imperial IPA,894,0.084,90,372,American Double / Imperial IPA,12,372,Pottstown,PA
Oktoberfest Lager,166,0.058,25,372,Märzen / Oktoberfest,12,372,Pottstown,PA
113 IPA,24,0.07,113,372,American IPA,12,372,Pottstown,PA
Dunkel Lager,23,0.053,21,372,Munich Dunkel Lager,12,372,Pottstown,PA
Royal Weisse Ale,22,0.056,11,372,Hefeweizen,12,372,Pottstown,PA
Pikeland Pils,21,0.049,44,372,German Pilsener,12,372,Pottstown,PA
Phoenix Pale Ale,20,0.051,40,372,American Pale Ale (APA),12,372,Pottstown,PA
Seven Gates Pale Ale,1587,0.056,NA,373,American Pale Ale (APA),12,373,Conestoga,PA
Wolfman's Berliner,1583,0.038,NA,374,Berliner Weissbier,12,374,Dunedin,FL
Trolley Stop Stout,1580,0.057,40,375,American Stout,12,375,Astoria,OR
Bitter Bitch Imperial IPA,980,0.082,138,375,American Double / Imperial IPA,12,375,Astoria,OR
Poop Deck Porter,979,0.062,35,375,American Porter,12,375,Astoria,OR
Old Red Beard Amber Ale,978,0.06,35,375,American Amber / Red Ale,12,375,Astoria,OR
Lahaina Town Brown,1578,0.051,20,376,American Brown Ale,12,376,Lahaina,HI
Pau Hana Pilsner,1429,0.055,NA,376,Czech Pilsener,12,376,Lahaina,HI
Lemongrass Saison,1271,0.05,NA,376,Saison / Farmhouse Ale,12,376,Lahaina,HI
Aloha B’ak’tun,713,0.07,NA,376,Belgian Strong Dark Ale,12,376,Lahaina,HI
Liquid Breadfruit,712,0.082,NA,376,Fruit / Vegetable Beer,12,376,Lahaina,HI
Sobrehumano Palena'ole,690,0.06,24,376,American Amber / Red Ale,12,376,Lahaina,HI
La Perouse White,547,0.05,12,376,Witbier,12,376,Lahaina,HI
Flyin' HI.P.Hay,435,0.068,68,376,American IPA,12,376,Lahaina,HI
Mana Wheat,313,0.055,15,376,American Pale Wheat Ale,12,376,Lahaina,HI
Bikini Blonde Lager,33,0.045,18,376,Munich Helles Lager,12,376,Lahaina,HI
CoCoNut Porter,32,0.057,30,376,American Porter,12,376,Lahaina,HI
Big Swell IPA,31,0.062,65,376,American IPA,12,376,Lahaina,HI
12th Round,1577,0.076,78,377,American Strong Ale,16,377,Midwest City,OK
RoughTail IPA,1576,0.07,80,377,American IPA,16,377,Midwest City,OK
Polar Night Stout,1575,0.08,NA,377,American Stout,16,377,Midwest City,OK
Slow Hand Stout,1571,0.052,29,378,American Stout,16,378,Menominee,WI
Mad Manatee IPA,1569,0.065,NA,379,American IPA,12,379,Jacksonville,FL
Killer Whale Cream Ale,1568,0.055,NA,379,Cream Ale,12,379,Jacksonville,FL
Duke's Cold Nose Brown Ale,1188,0.06,NA,379,American Brown Ale,12,379,Jacksonville,FL
Autumn Winds,1567,0.058,NA,380,Märzen / Oktoberfest,16,380,Westerly,RI
Flying Jenny Extra Pale Ale,1505,0.06,54,380,American Pale Ale (APA),12,380,Westerly,RI
Hazy Day Belgian-Style Wit,1186,0.04,20,380,Witbier,16,380,Westerly,RI
Bring Back the Beach Blonde Ale,1185,0.055,NA,380,American Blonde Ale,16,380,Westerly,RI
Leaning Chimney Smoked Porter,984,0.06,34,380,American Porter,16,380,Westerly,RI
Flying Jenny Extra Pale Ale (2012),693,0.06,54,380,American Pale Ale (APA),12,380,Westerly,RI
Flagship Ale,631,0.049,22,380,Cream Ale,12,380,Westerly,RI
1800 Big Log Wheat (2012),1564,0.05,NA,381,American Pale Wheat Ale,12,381,Lincoln,NE
Double Play Pilsner,1541,NA,NA,381,American Pilsner,12,381,Lincoln,NE
Brewerhood Brown Ale,1321,0.055,NA,381,American Brown Ale,12,381,Lincoln,NE
Last Call Imperial Amber Ale,1320,0.08,NA,381,American Amber / Red Ale,12,381,Lincoln,NE
Pernicious Double IPA,1319,0.096,NA,381,American Double / Imperial IPA,12,381,Lincoln,NE
6-4-3 Double Play Pilsner,1303,0.052,NA,381,German Pilsener,12,381,Lincoln,NE
N Street Drive-In 50th Anniversary IPA,1025,NA,NA,381,American Double / Imperial IPA,12,381,Lincoln,NE
467 Ethan's Stout,1012,0.05,NA,381,American Stout,12,381,Lincoln,NE
1335 Wicked Snout,942,0.064,NA,381,Saison / Farmhouse Ale,12,381,Lincoln,NE
543 Skull Creek Fresh Hopped Pale Ale,937,0.045,NA,381,American Pale Ale (APA),12,381,Lincoln,NE
1327 Pod's ESB,888,0.056,37,381,Extra Special / Strong Bitter (ESB),12,381,Lincoln,NE
1327 Pod's ESB,886,0.056,37,381,Extra Special / Strong Bitter (ESB),12,381,Lincoln,NE
1327 Pod's ESB,612,0.056,37,381,Extra Special / Strong Bitter (ESB),12,381,Lincoln,NE
834 Happy As Ale,611,0.046,35,381,American Pale Ale (APA),12,381,Lincoln,NE
Bermuda Triangle Ginger Beer,1554,0.045,NA,382,Herbed / Spiced Beer,12,382,Manheim,PA
Full Nelson Pale Ale,1547,0.059,60,383,American Pale Ale (APA),12,383,Afton,VA
Steel Wheels ESB,1546,0.065,30,383,Extra Special / Strong Bitter (ESB),12,383,Afton,VA
Blue Mountain Classic Lager,1545,0.053,22,383,Euro Pale Lager,12,383,Afton,VA
Full Nelson Pale Ale (2010),119,0.059,60,383,American Pale Ale (APA),12,383,Afton,VA
Starr Pils,1544,0.042,20,384,German Pilsener,12,384,Crozet,VA
Northern Lights India Pale Ale,1205,0.065,52,384,American IPA,16,384,Crozet,VA
Festie,369,0.048,12,384,Märzen / Oktoberfest,12,384,Crozet,VA
Northern Lights India Pale Ale,368,0.065,52,384,American IPA,12,384,Crozet,VA
One Claw,1542,0.055,NA,385,American Pale Ale (APA),12,385,Mt. Pleasant,SC
Westbrook Gose,1312,0.04,5,385,Gose,12,385,Mt. Pleasant,SC
White Thai,576,0.05,16,385,Witbier,12,385,Mt. Pleasant,SC
Westbrook IPA,575,0.068,65,385,American IPA,12,385,Mt. Pleasant,SC
Monkey Fist IPA,1539,0.069,65,386,American IPA,12,386,Portland,ME
Shipyard Summer Ale,975,0.051,NA,386,American Pale Wheat Ale,12,386,Portland,ME
Pumpkinhead Ale,814,0.047,NA,386,Pumpkin Ale,12,386,Portland,ME
Shipyard Export,727,0.051,NA,386,American Blonde Ale,12,386,Portland,ME
Stout Ol' Friend,1538,0.064,NA,387,American Stout,16,387,Paonia,CO
Stout Ol' Friend (2012),1075,0.064,NA,387,American Stout,16,387,Paonia,CO
Rye Porter,710,NA,NA,387,American Porter,16,387,Paonia,CO
Miner's Gold,709,0.05,NA,387,American Blonde Ale,16,387,Paonia,CO
Vienna Lager,708,0.046,NA,387,Vienna Lager,16,387,Paonia,CO
Jessie's Garage,706,0.056,NA,387,American Pale Ale (APA),16,387,Paonia,CO
Colorado Red Ale,220,0.062,NA,387,American Amber / Red Ale,12,387,Paonia,CO
Miner's Gold,219,NA,NA,387,American Blonde Ale,12,387,Paonia,CO
Undun Blonde Ale,1537,0.053,NA,388,American Blonde Ale,16,388,Portland,OR
CuDa Cascadian Dark Ale,1536,0.074,NA,388,American Black Ale,16,388,Portland,OR
Old Grogham Imperial India Pale Ale,1265,0.085,86,388,American Double / Imperial IPA,16,388,Portland,OR
Old Grogham Imperial India Pale Ale (2012),747,0.085,86,388,American Double / Imperial IPA,16,388,Portland,OR
CuDa Cascadian Dark Ale (2012),746,0.074,NA,388,American Black Ale,16,388,Portland,OR
Undun Blonde Ale (2012),654,0.053,NA,388,American Blonde Ale,16,388,Portland,OR
Kentucky Kölsch,1535,0.043,NA,389,Kölsch,16,389,Lexington,KY
Kentucky IPA,1149,0.065,NA,389,American IPA,16,389,Lexington,KY
G'KNIGHT,1533,0.087,85,390,American Double / Imperial IPA,12,390,Brevard,NC
Ten Fidy,1532,0.099,98,390,Russian Imperial Stout,12,390,Brevard,NC
Deviant Dale's IPA,1328,0.08,85,390,American Double / Imperial IPA,16,390,Brevard,NC
Old Chub,1175,0.08,35,390,Scottish Ale,12,390,Brevard,NC
Dale's Pale Ale,1166,0.065,65,390,American Pale Ale (APA),19.2,390,Brevard,NC
Dale's Pale Ale,1065,0.065,65,390,American Pale Ale (APA),12,390,Brevard,NC
Clem's Gold,1530,0.053,NA,391,American Pale Lager,16,391,Airway Heights,WA
Lizzy's Red,1529,0.055,NA,391,American Amber / Red Lager,16,391,Airway Heights,WA
Orlison India Pale Lager,1528,0.067,NA,391,American Pale Lager,16,391,Airway Heights,WA
Brünette,1527,0.042,NA,391,Euro Dark Lager,16,391,Airway Heights,WA
Havanüther,1526,0.041,NA,391,Light Lager,16,391,Airway Heights,WA
Agave Wheat,1522,0.042,9,392,American Pale Wheat Ale,12,392,Denver,CO
SummerBright Ale,397,0.045,15,392,American Pale Wheat Ale,12,392,Denver,CO
Lucky U IPA,193,0.062,68,392,American IPA,12,392,Denver,CO
Avalanche Ale,83,0.054,19,392,American Amber / Red Ale,12,392,Denver,CO
Saison 88,1519,0.055,30,393,Saison / Farmhouse Ale,12,393,Santa Fe,NM
Black IPA,967,0.071,95,393,American Black Ale,12,393,Santa Fe,NM
Santa Fe Irish Red Ale,599,0.045,NA,393,Irish Red Ale,12,393,Santa Fe,NM
Santa Fe Oktoberfest,307,NA,NA,393,Märzen / Oktoberfest,12,393,Santa Fe,NM
Imperial Java Stout,305,0.08,NA,393,Russian Imperial Stout,12,393,Santa Fe,NM
Freestyle Pilsner,304,0.055,NA,393,German Pilsener,12,393,Santa Fe,NM
Happy Camper IPA,217,0.066,NA,393,American IPA,12,393,Santa Fe,NM
Shark Bait,1508,0.053,11,394,Fruit / Vegetable Beer,12,394,Miami,FL
Gator Tail Brown Ale,1507,0.053,30,394,American Brown Ale,12,394,Miami,FL
Miami Vice IPA,1506,0.071,62,394,American IPA,12,394,Miami,FL
Big Rod Coconut Ale,1325,0.053,16,394,American Blonde Ale,12,394,Miami,FL
Oak Aged Cider,1503,0.065,NA,395,Cider,12,395,Seattle,WA
Ginger Cider,1466,0.065,NA,395,Cider,12,395,Seattle,WA
Schilling Hard Cider,1245,0.065,NA,395,Cider,12,395,Seattle,WA
Green House India Pale Ale,1501,0.07,NA,396,American IPA,12,396,Austin,TX
The One They Call Zoe,1004,0.051,NA,396,American Pale Lager,12,396,Austin,TX
Alteration,502,0.051,40,396,Altbier,12,396,Austin,TX
Pale Dog,501,0.06,50,396,American Pale Ale (APA),12,396,Austin,TX
Super G IPA,1498,0.06,NA,397,American IPA,16,397,Hudsonville,MI
1881 California Red,1479,0.056,35,398,American Amber / Red Ale,12,398,Sacramento,CA
CAPT Black IPA,1478,0.073,55,398,American Black Ale,12,398,Sacramento,CA
Ruhstaller's Gilt Edge Lager Beer,1370,0.048,42,398,American Amber / Red Lager,12,398,Sacramento,CA
CAPT Black IPA,883,0.073,55,398,American Black Ale,16,398,Sacramento,CA
1881 California Red Ale,882,0.056,35,398,American Amber / Red Ale,16,398,Sacramento,CA
Oval Beach Blonde Ale,1477,0.05,11,399,American Blonde Ale,16,399,Douglas,MI
Squeaky Bike Nut Brown Ale,1476,0.04,NA,400,American Brown Ale,16,400,Moab,UT
Dead Horse Amber,902,0.04,NA,400,American Pale Wheat Ale,16,400,Moab,UT
Rocket Bike American Lager,645,0.04,NA,400,California Common / Steam Beer,16,400,Moab,UT
Johnny's American IPA,644,0.04,NA,400,American IPA,16,400,Moab,UT
Macon Progress Ale,1475,0.05,NA,401,American Pale Ale (APA),12,401,Macon,GA
Macon History Ale,1008,0.055,NA,401,American Brown Ale,12,401,Macon,GA
Dusty Trail Pale Ale,1474,0.054,NA,402,American Pale Ale (APA),16,402,Washougal,WA
Damnesia,1473,0.062,NA,402,American IPA,16,402,Washougal,WA
Desolation IPA,837,0.062,43,402,American IPA,16,402,Washougal,WA
Wolverine Premium Lager,1468,0.047,15,403,American Pale Lager,12,403,Ann Arbor,MI
Happy Cider,1467,0.055,NA,404,Cider,16,404,Bend,OR
Granny Smith Hard Apple Cider,1465,0.069,NA,405,Cider,16,405,Portland,OR
Dry Hard Apple Cider,1464,0.069,NA,405,Cider,16,405,Portland,OR
Sudice American Stout,1455,0.07,58,406,American Stout,16,406,Boulder,CO
Parcae Belgian Style Pale Ale,1454,0.05,20,406,Belgian Pale Ale,16,406,Boulder,CO
Norns Roggenbier,1453,0.05,20,406,Roggenbier,16,406,Boulder,CO
Laimas Kölsch Style Ale,1452,0.05,20,406,Kölsch,16,406,Boulder,CO
Moirai India Pale Ale,1451,0.07,70,406,American IPA,16,406,Boulder,CO
Lazy Monk Bohemian Pilsner,1445,0.05,NA,407,Czech Pilsener,16,407,Eau Claire,WI
Blown Out Brown,1441,0.052,NA,408,American Brown Ale,12,408,Hamilton,MT
Single Hop Ale,1413,0.063,NA,408,American Pale Ale (APA),12,408,Hamilton,MT
Sawtooth Ale,1411,0.054,NA,408,American Blonde Ale,12,408,Hamilton,MT
Pub Beer,1436,0.05,NA,409,American Pale Lager,12,409,Bend,OR
Hat Trick Hop IPA,1433,0.068,NA,410,American IPA,16,410,Lakeside,MT
Yard Sale Amber Ale,1432,0.056,NA,410,American Amber / Red Ale,16,410,Lakeside,MT
Weiss Trash Culture,1417,0.034,6,411,Berliner Weissbier,12,411,Woodbridge,CT
Sea Hag IPA,885,0.062,NA,411,American IPA,12,411,Woodbridge,CT
Elm City Pilsner,884,0.05,NA,411,American Pilsner,12,411,Woodbridge,CT
Atlantic Amber Ale (2004),757,0.05,NA,411,American Amber / Red Ale,12,411,Woodbridge,CT
668 Neighbor of the Beast12 oz.,568,0.09,NA,411,Belgian Pale Ale,12,411,Woodbridge,CT
Gandhi-Bot Double IPA (12 oz.),320,0.088,85,411,American Double / Imperial IPA,12,411,Woodbridge,CT
668 Neighbor of the Beast (16 oz.) (2010),43,0.09,NA,411,Belgian Pale Ale,16,411,Woodbridge,CT
Gandhi-Bot Double IPA (16 oz.) (2010),42,0.088,85,411,American Double / Imperial IPA,16,411,Woodbridge,CT
Elm City Lager (2007),41,0.05,NA,411,American Pilsner,12,411,Woodbridge,CT
Atlantic Amber Ale (2007),40,0.05,NA,411,American Amber / Red Ale,12,411,Woodbridge,CT
Sea Hag IPA (Current),39,0.062,NA,411,American IPA,12,411,Woodbridge,CT
Dry Cider,1416,0.065,NA,412,Cider,16,412,Seattle,WA
Dry Hard Cider,1415,0.065,NA,412,Cider,16,412,Seattle,WA
Sand Island Lighthouse,1410,0.051,25,413,Kölsch,12,413,Huntsville,AL
Lily Flagg Milk Stout,925,0.05,30,413,Milk / Sweet Stout,12,413,Huntsville,AL
Monkeynaut IPA,637,0.072,70,413,American IPA,12,413,Huntsville,AL
Heavy Machinery IPA Series #1: Heavy Fist,1409,0.07,NA,414,American Black Ale,16,414,Austin,TX
Fire Eagle IPA,343,0.062,NA,414,American IPA,12,414,Austin,TX
Peacemaker,342,0.051,NA,414,American Pale Ale (APA),12,414,Austin,TX
Pearl-Snap,341,0.053,NA,414,German Pilsener,12,414,Austin,TX
Black Thunder,340,0.052,NA,414,Schwarzbier,12,414,Austin,TX
Kölsch 151,1408,0.049,16,415,Kölsch,12,415,Arrington,VA
Tybee Island Blonde,1407,0.047,17,416,American Blonde Ale,12,416,Savannah,GA
Savannah Brown Ale,1406,0.062,55,416,American Brown Ale,12,416,Savannah,GA
Helen's Blend,1405,0.05,NA,417,Cider,12,417,Biglerville,PA
Jack's Hard Cider,823,0.051,NA,417,Cider,12,417,Biglerville,PA
Hazed & Infused,1395,0.049,35,418,American Pale Ale (APA),12,418,Boulder,CO
Hoopla Pale Ale,808,0.057,35,418,American Pale Ale (APA),12,418,Boulder,CO
Hazed & Infused (2010),81,0.049,35,418,American Pale Ale (APA),12,418,Boulder,CO
Cascadian Dark Ale,1393,0.06,75,419,American Black Ale,12,419,Portland,OR
Wheat the People,893,0.044,13,419,American Pale Wheat Ale,16,419,Portland,OR
Sanitas Saison Ale,1392,0.058,20,420,Saison / Farmhouse Ale,12,420,Boulder,CO
Sanitas Black IPA,1391,0.068,65,420,American Black Ale,12,420,Boulder,CO
Beaver Logger,1383,0.052,19,421,American Pale Lager,12,421,Edwards,CO
Nectar of the Hops,1375,0.08,NA,422,Mead,16,422,Boulder,CO
Sunshine Nectar,1374,0.08,NA,422,Mead,16,422,Boulder,CO
Black Raspberry Nectar,1373,0.08,NA,422,Mead,16,422,Boulder,CO
Yellow Collar,1372,0.059,NA,423,Mead,12,423,Eugene,OR
Green Collar,1371,0.059,NA,423,Mead,12,423,Eugene,OR
Grazias,1351,0.063,30,424,Cream Ale,16,424,San Diego,CA
Habitus IPA,1346,0.08,86,424,American IPA,16,424,San Diego,CA
Ex Umbris Rye Imperial Stout,904,0.099,85,424,American Double / Imperial Stout,16,424,San Diego,CA
Patty's Chile Beer,1345,0.042,NA,425,Chile Beer,12,425,Denver,CO
Colorojo Imperial Red Ale,1316,0.082,NA,425,American Strong Ale,12,425,Denver,CO
Wynkoop Pumpkin Ale,1045,0.055,NA,425,Pumpkin Ale,12,425,Denver,CO
Rocky Mountain Oyster Stout,1035,0.075,NA,425,American Stout,12,425,Denver,CO
Belgorado,928,0.067,45,425,Belgian IPA,12,425,Denver,CO
Rail Yard Ale,807,0.052,NA,425,American Amber / Red Ale,12,425,Denver,CO
B3K Black Lager,620,0.055,NA,425,Schwarzbier,12,425,Denver,CO
Silverback Pale Ale,145,0.055,40,425,American Pale Ale (APA),12,425,Denver,CO
Rail Yard Ale (2009),84,0.052,NA,425,American Amber / Red Ale,12,425,Denver,CO
First Press,1342,0.05,NA,426,Cider,12,426,Stevens Point,WI
Magic Apple,1341,0.05,NA,426,Cider,12,426,Stevens Point,WI
Quakertown Stout,1333,0.092,50,427,American Double / Imperial Stout,12,427,Denton,TX
Greenbelt Farmhouse Ale,1332,0.051,20,427,Saison / Farmhouse Ale,12,427,Denton,TX
Track 1 Amber Lager,1330,0.045,NA,428,American Amber / Red Lager,16,428,Roanoke,VA
Schlafly Yakima Wheat Ale,1324,0.05,45,429,American Pale Wheat Ale,12,429,Saint Louis,MO
Schlafly Black Lager,1323,0.05,NA,429,Schwarzbier,12,429,Saint Louis,MO
Schlafly IPA,1078,0.045,30,429,American IPA,12,429,Saint Louis,MO
Schlafly American Brown Ale,1077,0.05,30,429,American Brown Ale,12,429,Saint Louis,MO
Schlafly Hefeweizen,588,0.041,16,429,Hefeweizen,12,429,Saint Louis,MO
Schlafly Summer Lager,53,0.045,17,429,Munich Helles Lager,12,429,Saint Louis,MO
Green Bullet Organic India Pale Ale,1322,0.07,45,430,American IPA,16,430,Boulder,CO
Face Plant IPA,1309,0.062,65,431,American IPA,12,431,Ashburn,VA
Rhino Chasers Pilsner,1308,0.056,55,431,Czech Pilsener,12,431,Ashburn,VA
Paleo IPA,1307,0.06,NA,432,English India Pale Ale (IPA),12,432,Slippery Rock,PA
Buck Snort Stout,1306,0.061,NA,432,American Stout,12,432,Slippery Rock,PA
Station 33 Firehouse Red,1305,0.055,NA,432,Irish Red Ale,12,432,Slippery Rock,PA
Slimy Pebble Pils,1304,0.045,NA,432,German Pilsener,12,432,Slippery Rock,PA
Blur India Pale Ale,1302,0.074,60,433,American IPA,12,433,Santa Cruz,CA
Gateway Kolsch Style Ale,1300,0.053,32,434,Kölsch,12,434,Asheville,NC
Wee-Heavy-Er Scotch Ale,1260,0.07,24,434,Scotch Ale / Wee Heavy,12,434,Asheville,NC
13 Rebels ESB,1259,0.052,42,434,Extra Special / Strong Bitter (ESB),12,434,Asheville,NC
Angry Orchard Apple Ginger,1294,0.05,NA,435,Cider,16,435,Cincinnati,OH
Angry Orchard Crisp Apple,1293,0.05,NA,435,Cider,16,435,Cincinnati,OH
Angry Orchard Crisp Apple,1292,0.05,NA,435,Cider,12,435,Cincinnati,OH
No Limits Hefeweizen,1285,0.05,NA,436,Hefeweizen,16,436,Stratford,CT
Honeyspot Road White IPA,1189,0.06,NA,436,American White IPA,12,436,Stratford,CT
Road 2 Ruin Double IPA,1171,0.072,NA,436,American Double / Imperial IPA,12,436,Stratford,CT
Workers Comp Saison,1170,0.048,NA,436,Saison / Farmhouse Ale,12,436,Stratford,CT
Ol' Factory Pils,1169,0.05,NA,436,German Pilsener,12,436,Stratford,CT
Na Zdraví Pilsner,1283,0.048,32,437,Czech Pilsener,16,437,Medford,OR
Nice Rack IPA,1282,0.055,65,437,American IPA,16,437,Medford,OR
East India Pale Ale,1279,0.068,47,438,English India Pale Ale (IPA),16,438,Brooklyn,NY
Brooklyn Summer Ale,756,0.045,NA,438,English Pale Mild Ale,12,438,Brooklyn,NY
East India Pale Ale,566,0.068,47,438,English India Pale Ale (IPA),12,438,Brooklyn,NY
Brooklyn Summer Ale (2011),328,0.045,NA,438,English Pale Mild Ale,12,438,Brooklyn,NY
Brooklyn Lager (16 oz.),66,0.052,NA,438,American Amber / Red Lager,16,438,Brooklyn,NY
Brooklyn Lager (12 oz.),65,0.052,NA,438,American Amber / Red Lager,12,438,Brooklyn,NY
Northern Hawk Owl Amber,1278,0.058,NA,439,American Amber / Red Ale,12,439,Traverse City,MI
CEO Stout,1277,0.059,NA,439,American Stout,16,439,Traverse City,MI
Will Power Pale Ale,1276,0.047,NA,439,American Pale Ale (APA),16,439,Traverse City,MI
Longboard Island Lager,1274,0.046,18,440,American Amber / Red Lager,24,440,Kona,HI
Longboard Island Lager,1220,0.046,18,440,American Amber / Red Lager,16,440,Kona,HI
Longboard Island Lager,1070,0.046,18,440,American Amber / Red Lager,12,440,Kona,HI
Longboard Island Lager,590,0.046,18,440,American Amber / Red Lager,12,440,Kona,HI
SNO White Ale,1273,0.048,NA,441,Witbier,16,441,Royal Oak,MI
BRIK Irish Red Ale,365,0.048,NA,441,Irish Red Ale,16,441,Royal Oak,MI
AXL Pale Ale,273,NA,NA,441,American Pale Ale (APA),16,441,Royal Oak,MI
Rustic Red,1268,0.052,23,442,Irish Red Ale,16,442,Fort Collins,CO
Stimulator Pale Ale,697,0.053,48,442,American Pale Ale (APA),16,442,Fort Collins,CO
Old Town Ale,696,0.045,22,442,Kölsch,16,442,Fort Collins,CO
Car 21,695,0.044,28,442,English Bitter,16,442,Fort Collins,CO
Cache La Porter,694,0.05,24,442,American Porter,16,442,Fort Collins,CO
O'Fallon Pumpkin Beer,1264,0.055,NA,443,Pumpkin Ale,12,443,O'Fallon,MO
5 Day IPA,1258,0.061,66,443,American IPA,12,443,O'Fallon,MO
O'Fallon Wheach,128,0.051,7,443,Fruit / Vegetable Beer,12,443,O'Fallon,MO
Marble Pilsner,1262,0.047,NA,444,German Pilsener,12,444,Albuquerque,NM
Marble India Pale Ale,845,0.062,NA,444,American IPA,12,444,Albuquerque,NM
Jack Pine Savage,1257,0.053,43,445,American Pale Ale (APA),16,445,Vadnais Heights,MN
Forest Fire Imperial Smoked Rye,1256,0.099,85,445,Rye Beer,16,445,Vadnais Heights,MN
Bad Axe Imperial IPA,1255,0.098,76,445,American Double / Imperial IPA,16,445,Vadnais Heights,MN
Morning Wood,986,0.055,35,445,Oatmeal Stout,16,445,Vadnais Heights,MN
Bark Bite IPA,985,0.066,50,445,American IPA,16,445,Vadnais Heights,MN
Trail Maker Pale Ale,1251,0.065,NA,446,American Pale Ale (APA),12,446,Lenoir,NC
Action Man Lager,1250,0.055,NA,446,Vienna Lager,12,446,Lenoir,NC
